id,diet_type,protein,carbs,fat
,dash,31.57,95.83,112.34
,dash,42.28,128.69,25.92
,dash,0.1,18.79,0.06
,dash,0.72,2.17,0.6
,dash,8.65,7.07,341.31
,dash,0.02,0.86,0
,dash,78,157.1,73.96
,dash,20.42,63.28,44.17
,dash,55.77,186.45,49.84
,dash,11.23,93.43,14.7
,dash,93.43,344.51,88.59
,dash,268.39,213.68,246.97
,dash,0.21,33.93,0.15
,dash,0,10.48,0
,dash,49.03,116.12,148.69
,dash,10.32,10.65,9.37
,dash,1.49,20.07,2.87
,dash,11.22,20.01,23.66
,dash,8.83,36.33,9.66
,dash,10.38,22.63,38.08
,dash,25.33,316.89,99.11
,dash,70.61,568.83,240.49
,dash,73.91,383.47,217.48
,dash,110.91,53.3,45.31
,dash,64.84,109.96,123.89
,dash,47.49,17.28,44.54
,dash,1.93,258.75,0.7
,dash,1.72,22.07,11.15
,dash,104.02,118.15,12.87
,dash,43.17,69.38,42.96
,dash,16.27,13.57,179.47
,dash,28.27,508.59,164.98
,dash,20.96,564.57,142.26
,dash,0.6,11.14,10.5
,dash,0.24,82.21,0.07
,dash,36.61,85.51,30.3
,dash,19.4,4.6,20.42
,dash,0.13,16.28,0.1
,dash,78.05,104.08,175.56
,dash,69.85,179.1,466.66
,dash,0.59,15.67,0.17
,dash,9.97,54.46,0.5
,dash,24.82,70.45,0.26
,dash,0.04,1.12,0
,dash,0.18,8.32,0.1
,dash,149.32,77.47,41.86
,dash,0.85,31.88,0.17
,dash,47.7,18.17,24.89
,dash,38.03,41.48,24.15
,dash,5.4,59.11,1.47
,dash,20.58,34.45,14.46
,dash,7.57,40.93,9.9
,dash,9.98,70.43,23.38
,dash,106.57,19.57,35.82
,dash,47.49,17.28,44.54
,dash,35.04,310.51,186.53
,dash,13.99,155.78,36.19
,dash,52.15,3.69,6.73
,dash,51.79,191.02,56.56
,dash,139.61,159.23,148.51
,dash,203.96,186.92,73.13
,dash,0.11,8.19,0.05
,dash,39.8,171.75,77.97
,dash,67.22,66.34,33.57
,dash,0.12,2.12,0.02
,dash,0.1,6.69,0.01
,dash,152.58,28.84,145.1
,dash,207.94,82.62,58.92
,dash,1.03,19.76,0.23
,dash,76.58,143.62,61.97
,dash,0.21,2.96,0.03
,dash,0.13,11.37,0.15
,dash,9.18,18.61,7.48
,dash,102.95,36.31,43.9
,dash,10.48,94.15,67.01
,dash,9.69,28.35,2.38
,dash,16.45,80.78,103.62
,dash,151.74,33.72,65.53
,dash,1.6,12.84,0.12
,dash,31.83,58.2,16.77
,dash,69.03,370.79,77.97
,dash,0.42,13.38,0.11
,dash,2.63,17.19,6.21
,dash,29.59,187.4,46.72
,dash,21.19,27.6,20.95
,dash,24.97,173.85,306.44
,dash,3.74,55.72,29.63
,dash,0.92,5.55,0.3
,dash,113.95,285.32,126.13
,dash,0.19,9.84,0.08
,dash,15.18,110.08,47.34
,dash,57.41,157.76,96.96
,dash,6.28,35.79,24.24
,dash,0.2,9.32,0.08
,dash,0.77,0.8,0.02
,dash,102.58,164.23,3.68
,dash,0.34,22.14,0.13
,dash,30.29,178.43,205.5
,dash,400.36,49.21,656.96
,dash,71.88,86.68,47.81
,dash,17.42,295.9,181.86
,dash,1.1,20.76,4.2
,dash,7.64,747.92,3.26
,dash,48.31,380.02,104.58
,dash,15.21,40.5,28.64
,dash,1.86,13.12,0.2
,dash,0.58,14.85,0.17
,dash,60.7,608.7,195.5
,dash,134.95,21.16,121.68
,dash,0.49,20.96,0.15
,dash,30.39,99.03,28.82
,dash,0.31,9.79,0.06
,dash,10.49,52.84,110.43
,dash,81.5,181.04,71.26
,dash,37.88,9.08,56.85
,dash,11.06,141.96,46.94
,dash,34.18,397.77,194.93
,dash,5.33,11.86,5.1
,dash,101.61,36.44,228.64
,dash,0.33,19.7,0.13
,dash,15.51,60.45,29.26
,dash,14.9,14.82,172.03
,dash,29.48,191.81,161.76
,dash,2.06,97.72,0.56
,dash,7.34,31.2,44.58
,dash,0.31,13.35,0.07
,dash,200.51,393.97,138.58
,dash,226.5,94.25,314.04
,dash,27.23,46.93,24.22
,dash,17.31,44.63,37.23
,dash,40.14,259.98,40.45
,dash,20.46,122.46,48.55
,dash,22.41,30.71,7.18
,dash,52.84,171.55,50.66
,dash,129.81,4.35,102.9
,dash,136.18,322,152.19
,dash,65.4,50.29,16.52
,dash,26.76,207.68,74.93
,dash,18.66,86.54,118.41
,dash,30.13,29.58,19.5
,dash,36.91,221.5,123.57
,dash,12.59,21.26,8.11
,dash,178.89,83.44,230.66
,dash,8.9,64.51,1.39
,dash,151.32,153.24,256.1
,dash,8.14,40.92,29.6
,dash,12.86,94.98,10.46
,dash,0.02,0.77,0
,dash,33.67,458.82,59.43
,dash,2.37,32.94,7.83
,dash,13.19,110.55,14.37
,dash,108.71,170.01,117.39
,dash,1.87,21.6,4.41
,dash,6.54,70.37,0.97
,dash,58.43,145.31,157.47
,dash,48.13,274.31,275.52
,dash,6.69,193.45,1.25
,dash,14.9,14.82,172.03
,dash,0.17,11.19,0.11
,dash,32.93,142.61,20.24
,dash,83.6,179.14,262.64
,dash,20.83,234.28,5.53
,dash,0.19,23.46,0.04
,dash,30.09,29.48,19.49
,dash,4.63,46.28,3.72
,dash,0.03,9.13,0.09
,dash,44.74,13.73,112.39
,dash,66.72,185,40.84
,dash,62.57,209.24,240.07
,dash,21.28,26.44,5.36
,dash,60.22,68.31,112.34
,dash,195.69,234.27,75.4
,dash,9.35,27.11,39.38
,dash,2.59,115.57,0.83
,dash,27.92,370.54,145.28
,dash,38.73,144.8,29.92
,dash,59.66,66.27,43.85
,dash,31.57,47.15,18.66
,dash,19.05,173.92,28.42
,dash,21.28,207.12,32.13
,dash,168.38,37.09,73.51
,dash,105.7,47.67,75.37
,dash,98.51,20.68,31.74
,dash,51.45,99.25,42.49
,dash,29.83,57.47,231.72
,dash,28.46,227.57,44.81
,dash,341.99,126.64,446.5
,dash,8.77,59.99,23.14
,dash,22.52,56.59,18.39
,dash,83.88,39.07,112.79
,dash,96.53,80.5,75.63
,dash,0.19,5.71,0.05
,dash,80.42,267.79,85.29
,dash,32.85,242.76,64.39
,dash,34.76,484.98,95.62
,dash,266.51,510.79,542.37
,dash,1.52,99.02,0.39
,dash,2.01,85.23,0.78
,dash,144.81,168.57,118.63
,dash,16.22,161.66,56.54
,dash,233.08,260.15,243.08
,dash,25.56,19.2,67
,dash,221.61,261.56,202.3
,dash,0.09,20.31,0.07
,dash,0.87,20.62,0.71
,dash,25.53,50.33,40.86
,dash,26.32,78.92,70.76
,dash,156.71,210.95,292.55
,dash,45.32,217.52,71.01
,dash,125.48,102.63,151.58
,dash,31.19,180.37,229.52
,dash,0.3,206.45,0.04
,dash,0.28,20.08,0.14
,dash,22.8,20.99,19.91
,dash,50.34,204.19,22.93
,dash,8.11,80.46,75.44
,dash,4.36,14.07,12.97
,dash,0.06,10.68,0.01
,dash,0.48,19.07,0.18
,dash,162.42,401.28,113.57
,dash,35.86,387.64,106.1
,dash,27.72,36.65,36.38
,dash,130.01,52.81,161.37
,dash,4.94,230.76,5.56
,dash,55.92,248.18,145.6
,dash,3.19,17.14,5.47
,dash,51.1,734.24,112.55
,dash,2.87,52.66,0.6
,dash,26.99,198.89,146.97
,dash,278.39,72.47,287.15
,dash,191.06,25.06,137.85
,dash,25.26,147.27,63.74
,dash,71.36,81.84,191.57
,dash,14.69,85.49,46.72
,dash,83.39,95.48,45.97
,dash,0.03,5.34,0.04
,dash,169.44,44.83,73.07
,dash,11.46,57.99,55.89
,dash,120.6,295,177.32
,dash,65.41,49.96,16.52
,dash,81.1,1.38,59.35
,dash,21.91,69.71,44.26
,dash,60.87,41.45,75.79
,dash,81.1,1.38,59.35
,dash,116.18,1331.1,374.13
,dash,19.57,115.32,67.56
,dash,115.45,63.68,119.49
,dash,0.08,10.95,0.02
,dash,89.15,279.78,129.73
,dash,95.73,13.53,81.57
,dash,185.75,32.21,158.22
,dash,105.17,13.32,132.24
,dash,26.1,140.25,33.81
,dash,179.41,42.81,82.87
,dash,108.64,19.45,75.73
,dash,47.69,2.4,15.61
,dash,4.25,29.14,19.39
,dash,132.92,224.58,224.77
,dash,30.85,3.56,31.32
,dash,1.19,17.3,0.35
,dash,124.52,11.77,42.06
,dash,8.93,54.21,45.49
,dash,0.69,27.55,0.22
,dash,65.58,267.24,43.81
,dash,4.02,54.42,0.82
,dash,41.38,87.13,41.62
,dash,30.28,151.97,39.21
,dash,65.26,514.5,240.49
,dash,67.75,2.34,206.23
,dash,27.97,159.14,20.77
,dash,44.18,47.47,26.8
,dash,31.75,83.78,100.03
,dash,225.47,399.61,133.27
,dash,71.55,164.24,194.83
,dash,34.34,48.42,50.87
,dash,38.58,168.61,42.05
,dash,169.61,27.33,78.02
,dash,21.66,175.77,25.54
,dash,44.5,395.17,189.79
,dash,35.33,118.37,16.72
,dash,2.09,19.71,0.57
,dash,81.1,1.38,59.35
,dash,43.65,13.74,106.8
,dash,34.1,111.44,45.35
,dash,208.36,757.6,114.75
,dash,117.27,71.13,26.36
,dash,31.97,105.23,14.15
,dash,29.8,130.28,127.51
,dash,108.98,87.19,192.62
,dash,86.48,58.51,159.2
,dash,0.01,2.55,0
,dash,175.53,319.14,129.57
,dash,14.37,132.29,62.11
,dash,66.86,123.94,247.55
,dash,21.41,139.31,58.84
,dash,67.66,9.4,70.22
,dash,49.4,116.2,26.29
,dash,2.96,21.57,0.1
,dash,11.84,206.46,120.46
,dash,98.58,18.15,87.59
,dash,6.09,76.45,30.24
,dash,200.16,277.52,67.05
,dash,61.47,343.49,21.05
,dash,43.18,48.95,76.63
,dash,83.39,33.31,49.65
,dash,115.86,96.18,25.33
,dash,12.08,6.85,64.18
,dash,70.23,52.11,60.7
,dash,11.21,23.5,36.59
,dash,26.47,2.52,28.67
,dash,28.98,155.63,65.99
,dash,34.65,596.87,15.97
,dash,70.84,21.45,128.56
,dash,42.35,128.35,50.71
,dash,25.99,32.7,29.31
,dash,20.84,120.41,47.94
,dash,0.44,218.38,0.13
,dash,73.7,184.16,57.89
,dash,34.66,246.9,186.26
,dash,22.56,39.91,35.15
,dash,35.52,169.51,28.17
,dash,16.52,119.84,76.99
,dash,21.74,252.41,15.87
,dash,39.62,67.92,56.91
,dash,103.84,59.26,145.62
,dash,58.98,34.73,155.33
,dash,44.5,395.17,189.79
,dash,5,135.28,1.88
,dash,187.4,413.56,190.68
,dash,15.98,54.71,33.77
,dash,7.14,35.39,24.66
,dash,149.2,594.04,152.41
,dash,66.98,27.37,196.47
,dash,38.9,150.13,9.94
,dash,7.59,73.68,28.64
,dash,94.87,36.26,157.3
,dash,12.32,38.71,14.84
,dash,13.16,90.45,43.85
,dash,94.81,57.85,131.8
,dash,68.23,376.47,78.66
,dash,56.46,389.76,159.32
,dash,43.5,92.78,61.37
,dash,57.05,16.17,166.2
,dash,86.52,298.87,131.06
,dash,34.42,314.07,177.51
,dash,18.18,249.45,78.93
,dash,132.73,97.51,89.35
,dash,6.35,30.01,46.25
,dash,196.95,173.29,393.45
,dash,50.04,263.64,37.63
,dash,8.83,56.42,24.92
,dash,1.32,331.48,1.09
,dash,3.89,39.52,35.41
,dash,79.32,295.36,55.55
,dash,258.22,398.13,493.73
,dash,28.01,205.21,44.29
,dash,50.63,938.69,301.03
,dash,1.68,25.24,0.08
,dash,52.77,79.05,8.49
,dash,89.64,160.8,82.64
,dash,72.31,648.5,12.14
,dash,21.66,216.5,191.25
,dash,123.34,66.65,66.84
,dash,48.96,185.03,50.98
,dash,22.08,49.91,91.59
,dash,32.93,20.61,112.92
,dash,120.65,391.69,83.07
,dash,72.12,264.58,101.56
,dash,18.65,286.51,135.67
,dash,89.79,6.43,21.01
,dash,0.41,4.7,27.34
,dash,22.64,20.37,196.99
,dash,19.13,25.49,102.68
,dash,6.72,108.36,20.4
,dash,15.35,136.14,59.35
,dash,0.35,40.21,0.33
,dash,0.6,11.19,0.29
,dash,46.05,15.74,64.83
,dash,254.49,291.71,260.4
,dash,32.04,381.37,60.28
,dash,74.69,31.41,75.43
,dash,422.8,112.22,300.14
,dash,66.2,508.28,342.13
,dash,11.19,171.65,48.76
,dash,204.66,25.38,234.08
,dash,71.88,7.22,159.5
,dash,6.64,43.62,1.55
,dash,26.61,84.66,41.17
,dash,6.73,121.93,42.92
,dash,57.67,392.69,297.45
,dash,21.83,14.19,15.88
,dash,16.59,56.3,9.33
,dash,75.82,261.78,138.47
,dash,9.83,36.62,47.89
,dash,4.85,35.43,2.54
,dash,47.77,95.1,93.53
,dash,6.59,66,28.25
,dash,138.13,224.79,151.29
,dash,23.21,151.88,15.54
,dash,162.99,246.95,80.25
,dash,70.01,544.27,129.05
,dash,19.61,46.91,10.93
,dash,37.72,183.99,64.54
,dash,10.36,42.54,2.9
,dash,132.27,48.53,232.39
,dash,7.59,166.29,34.2
,dash,35.64,80.72,78.88
,dash,53.78,66.4,66.15
,dash,27.03,136.63,37.38
,dash,15.48,49.44,190.19
,dash,196.95,173.29,393.45
,dash,2.97,23.78,0.91
,dash,165.63,496.59,474.25
,dash,22.94,90.83,31.37
,dash,13.75,89.28,252.18
,dash,28.98,155.63,65.99
,dash,187.76,64.41,116.05
,dash,38.01,117.57,38.46
,dash,12.21,159.36,63.06
,dash,77.22,342.09,144.45
,dash,38.72,203.87,90.84
,dash,1.72,163.83,1.87
,dash,94.29,128.53,134.93
,dash,28.09,116.91,74.06
,dash,19.77,42.04,52.16
,dash,49.1,298.95,337.55
,dash,0.49,16.72,0.14
,dash,54.64,34.66,132.98
,dash,92.17,29.28,70.63
,dash,95.46,145.3,237.92
,dash,6.14,978.63,26.75
,dash,38.53,79.65,63.01
,dash,62.76,54.19,21.87
,dash,75.56,407.06,47.01
,dash,18.55,114.81,40.04
,dash,132.14,453.36,72.61
,dash,146.22,201.45,270.74
,dash,8.77,25.98,129.22
,dash,303.67,566.02,183.75
,dash,61.78,34.25,75.4
,dash,38.62,403.47,109.64
,dash,191.16,689.16,625.54
,dash,228.28,87.12,285.21
,dash,39.63,28.81,48.1
,dash,16.31,17.86,26.95
,dash,40.69,218.37,19.61
,dash,31.55,110.84,118.28
,dash,38.7,146.44,4.81
,dash,36.92,34.66,54.64
,dash,103.99,68.59,33.41
,dash,120.63,35.91,66.3
,dash,5.63,2.76,167.25
,dash,52.32,201.89,100.59
,dash,27,110.27,69.26
,dash,26.9,134.36,88.3
,dash,29.23,177.05,72.21
,dash,25.7,46.68,79.5
,dash,231.28,506.64,194.97
,dash,103.75,47.06,82.09
,dash,105.52,384.43,120.66
,dash,139.15,5.86,103.46
,dash,147.72,34.08,67.33
,dash,204.41,419.87,229.87
,dash,78.56,19.76,39.02
,dash,60.6,159.55,109.18
,dash,138.95,207.71,15.9
,dash,39.39,10.05,68.11
,dash,138.95,233.26,479.88
,dash,86.41,31.56,59.05
,dash,187.85,288.56,100.95
,dash,183.4,568.12,29.72
,dash,9.74,149,72.34
,dash,11.85,206.52,120.48
,dash,45.52,36.7,33.35
,dash,29.61,34.92,25.63
,dash,13.65,47.15,15.94
,dash,246.15,112.35,77.7
,dash,136.76,10.28,46.96
,dash,47.16,18.98,22.67
,dash,17.93,87.45,13.46
,dash,31.66,27.84,214.78
,dash,35.43,159.53,72.93
,dash,96.96,271.73,87.05
,dash,21.28,207.12,32.13
,dash,15.19,105.42,47.49
,dash,137.06,65.26,181.8
,dash,2.35,9.79,10.59
,dash,62.16,288.86,111.61
,dash,26.87,245.56,55.54
,dash,24.95,424.78,47.33
,dash,124.13,62.52,105.02
,dash,34.58,91.19,181.05
,dash,54.95,738.21,262.12
,dash,0.78,17.57,0.27
,dash,120.01,122.01,143.68
,dash,44.73,294.32,163.68
,dash,36.25,16.92,10.94
,dash,18.65,275.33,135.67
,dash,20.12,40.09,20.02
,dash,17.21,122.67,180.51
,dash,4.13,13.39,1.73
,dash,35,36.49,32.48
,dash,239.95,319.04,333.96
,dash,95.93,286.79,84.42
,dash,247.34,21.15,72.77
,dash,107.54,766.4,87.63
,dash,296.78,342.32,322.5
,dash,133.45,382.41,154.24
,dash,1.85,8.83,1.8
,dash,0.99,220.27,0.37
,dash,77.94,41.53,30.14
,dash,17.16,133.24,42.08
,dash,83.66,441.39,81.04
,dash,51.68,5.47,25.19
,dash,20.75,110.57,26.23
,dash,58.57,147.97,154.35
,dash,73.59,183.61,57.86
,dash,24.72,166.25,37.84
,dash,76.13,178.31,120.07
,dash,31.1,53.92,19.81
,dash,41.56,140.14,75.12
,dash,14.17,68.1,88.94
,dash,180.66,39.65,167.32
,dash,33.69,103.03,33.54
,dash,54.83,144.76,108.95
,dash,22.05,236.94,17.82
,dash,23.26,152.69,221.96
,dash,65.37,50.09,97.05
,dash,36.61,55.52,43.66
,dash,283.11,228.84,312.78
,dash,49.78,134.47,17.29
,dash,36.6,278.59,9.95
,dash,2.07,13.67,14.29
,dash,82.95,262.7,195.8
,dash,58.19,179.51,31.15
,dash,64.44,175.02,53.03
,dash,56.33,42.53,14.11
,dash,64.69,218.26,39.61
,dash,5.53,53.72,10.53
,dash,0.16,7.17,0.05
,dash,53.24,569.34,85.25
,dash,94.62,48.36,339.5
,dash,83.54,163.84,206.78
,dash,142.09,183.21,152.63
,dash,47.57,258.96,80.3
,dash,25.46,73.28,228.86
,dash,4.61,13.6,12.27
,dash,96.2,65.37,87.78
,dash,78.51,156.56,111
,dash,54.39,29.82,38.61
,dash,43.88,170.91,88.28
,dash,0.87,10.42,1.23
,dash,26.77,127.78,10.4
,dash,28.12,52.02,41.37
,dash,195.73,176.92,190.56
,dash,65.19,243.04,215.84
,dash,52.26,61.57,81.18
,dash,44.38,534.86,317.66
,dash,75.51,116.87,43.08
,dash,403.63,2772.11,274.51
,dash,148.83,74.87,106.95
,dash,220.24,464.83,266.83
,dash,17.74,176.05,92.39
,dash,159.3,215.68,180.55
,dash,131.97,294.29,346.82
,dash,34.91,3.89,277.69
,dash,79.5,156.97,78.18
,dash,135.32,89.31,34.6
,dash,68.66,40.42,63.62
,dash,89.74,405.64,260.21
,dash,115.26,679.82,192.89
,dash,186.67,91.39,128.73
,dash,7.96,46.36,147.53
,dash,58.84,252.2,42.25
,dash,182.36,188.74,217.6
,dash,0.99,223.21,1
,dash,59.01,224.63,156
,dash,129.95,203.97,285.17
,dash,125.51,532.14,128.21
,dash,51.31,137.46,36.24
,dash,70.17,462.65,101.81
,dash,8.84,31.82,9.76
,dash,46.6,125.28,95.83
,dash,48.14,144.05,30.19
,dash,25.55,204.33,42.22
,dash,69.75,630.1,365.2
,dash,23.5,295.77,107.02
,dash,38.01,45.54,212.73
,dash,136.57,118.71,164
,dash,24.47,20.31,18.3
,dash,29.03,99.62,28.99
,dash,140.21,137.64,106.47
,dash,320.79,164.51,82.22
,dash,210.34,891.81,115.2
,dash,44.84,60.7,97.28
,dash,10.59,58.25,56.07
,dash,228.28,87.12,285.21
,dash,32.36,208.39,25.57
,dash,0.71,143,0.38
,dash,26.85,422.09,246.43
,dash,88.64,129.87,94.59
,dash,22.55,60.76,24.55
,dash,79.37,169.99,58.91
,dash,58.51,80.45,76.09
,dash,55.63,243.6,49.09
,dash,15,43.27,59.51
,dash,7.58,44.85,93.19
,dash,20.48,60.8,16.18
,dash,108.01,53.22,159.59
,dash,74.56,57.82,66.87
,dash,20.58,267.05,13.55
,dash,56.15,147.49,58.78
,dash,47.43,153.89,59.65
,dash,245.19,56.22,191.61
,dash,123.95,236.09,189.42
,dash,160.95,291.62,175.4
,dash,37.52,51.14,75.39
,dash,177.51,342.22,275.06
,dash,32.09,113.28,37.24
,dash,131.97,294.29,346.82
,dash,32.23,190.67,33.66
,dash,159.3,215.68,180.55
,dash,182.84,391.59,209.82
,dash,200.99,61.12,72.78
,dash,21.76,46.18,52.82
,dash,73.48,192.44,123.08
,dash,28.31,199.21,60.18
,dash,123.28,69.8,298.59
,dash,13.51,56.2,73.46
,dash,131.23,25.4,83.55
,dash,55.88,47.19,101.47
,dash,75.03,360.54,129.02
,dash,26.5,95.49,23.71
,dash,15.45,31.52,20.69
,dash,149.37,272.83,91.91
,dash,55.83,84.18,110.31
,dash,53.53,184.53,32.14
,dash,16.87,255.14,93.35
,dash,177.6,22.82,223.44
,dash,124.88,40.01,217.71
,dash,276.85,23.72,201.23
,dash,83.87,421.77,87.9
,dash,43.99,60.12,161.61
,dash,23.53,126.72,32.81
,dash,807.03,49.17,649.49
,dash,34.82,237.19,100.71
,dash,123.97,39.42,124.93
,dash,59.69,179.9,109.31
,dash,101.24,72.96,40.45
,dash,9.42,92.42,56.52
,dash,120.25,75.21,81.17
,dash,17.31,96.28,52.21
,dash,144.39,437.36,65.44
,dash,126.22,144.57,288.43
,dash,113.42,328.21,41.12
,dash,81.93,29.04,855.17
,dash,146.13,268.78,77.29
,dash,92.1,292.94,63.35
,dash,1017.25,241.93,1002.07
,dash,117.28,164.56,118.84
,dash,78.91,1041.58,401.55
,dash,257.31,481.08,424.05
,dash,27.17,132.5,14.97
,dash,39.57,57.94,91.25
,dash,146.79,161.51,49.88
,dash,330.04,184.29,255.12
,dash,63.37,1114.02,122.62
,dash,73.47,22.99,69.66
,dash,65.04,281.37,94.95
,dash,54.85,258.13,51.91
,dash,213.2,146.8,542.99
,dash,14.31,7.08,21.01
,dash,64.76,864.34,201.65
,dash,19.88,59.61,39.48
,dash,37.79,46.16,7.48
,dash,55.65,179.63,99.26
,dash,11.86,90.85,27.46
,dash,13.3,62.46,93.13
,dash,58.84,252.2,195.33
,dash,57.41,114.18,235.61
,dash,119.72,312.06,136.44
,dash,80.86,173.4,13.31
,dash,9.56,156.79,73.52
,dash,86.85,324.54,221.89
,dash,106.41,148,70.36
,dash,49.06,528.35,128.98
,dash,434.75,317.89,312.75
,dash,198.49,177.69,416.73
,dash,99.25,58.82,61.16
,dash,152.34,12.96,142.33
,dash,135.35,574.6,52.75
,dash,59.75,421.13,33.44
,dash,130.32,54.75,161.96
,dash,23.16,55.26,69.17
,dash,65.86,19.13,42
,dash,9.64,45.21,59.22
,dash,143.73,308.56,260.77
,dash,55.03,152.18,51.74
,dash,54.89,433.72,291.48
,dash,55.57,61.83,48.54
,dash,0.12,9.66,0.02
,dash,247.16,119.4,78.32
,dash,65.37,233.41,74.62
,dash,33.11,160.57,63.97
,dash,16.96,25.42,172.45
,dash,83.48,37.02,41.84
,dash,99.25,72.94,40.35
,dash,45.17,549.08,201.12
,dash,38.76,321.27,215.81
,dash,245.19,56.22,191.61
,dash,9.54,71.32,8.83
,dash,100.29,382.32,148.04
,dash,47.9,364.29,124.87
,dash,100.98,26.94,59.47
,dash,135.67,757.61,120.41
,dash,279.2,21.12,469.5
,dash,60.48,54.5,102.75
,dash,117.64,153.72,34.16
,dash,31.3,182.24,264.75
,dash,13.74,82.25,38.29
,dash,27.22,22.4,8
,dash,19.82,137.94,43.56
,dash,121.47,282.11,221.64
,dash,29.53,47.08,23.4
,dash,27.26,188.63,86.85
,dash,32.54,85.66,35.11
,dash,148.19,436.35,22.94
,dash,68.34,442.95,369.14
,dash,83.13,110.24,83.21
,dash,47.73,263.16,59.28
,dash,175.12,13.27,319.23
,dash,77.58,82.52,45.57
,dash,19.45,146.57,8.88
,dash,51.04,26.35,83.95
,dash,39.22,526.16,342.95
,dash,146.68,73.99,369.77
,dash,53.44,144.3,31.19
,dash,423.02,97.36,131.29
,dash,180.27,37.27,167.2
,dash,192.47,50.95,393.12
,dash,78.6,1166.97,426.07
,dash,37.03,425.78,285.12
,dash,81.4,533.83,409.52
,dash,99.16,83.4,36.92
,dash,87.56,121.6,125.1
,dash,255.77,199.43,160.89
,dash,58.18,417.01,220.63
,dash,56.28,20.64,49.31
,dash,54.98,595.01,192.04
,dash,39.71,377.61,414.27
,dash,95.55,234.64,79.52
,dash,171.34,58.53,92.37
,dash,77.41,12.4,96.55
,dash,163.31,80.29,346.56
,dash,64.86,736.98,242.18
,dash,49.86,139.98,63.23
,dash,63.59,173.98,140.3
,dash,28.47,7.15,25.42
,dash,9.34,52.88,2.28
,dash,28.64,157.66,42.75
,dash,13.44,50.88,64.42
,dash,5.49,117.69,13.74
,dash,26.63,483.85,246.3
,dash,62.7,588.39,235.07
,dash,49.43,650.46,346.01
,dash,21.06,19.43,34.77
,dash,1.82,29.21,0.58
,dash,145.68,76.57,125.32
,dash,70.35,174.17,159.67
,dash,26.9,43.45,90.48
,dash,51.57,237.83,12.24
,dash,38.64,35.86,42.98
,dash,61.96,354.83,60.53
,dash,36.52,306.37,24.63
,dash,115.87,132.85,34.84
,dash,34.13,160.31,45.42
,dash,274.06,134.61,211.06
,dash,29.35,430.88,109.86
,dash,166.86,291,206.96
,dash,70.67,70.08,7.64
,dash,7.22,33.34,26.6
,dash,30,116.45,116.06
,dash,38.76,343.76,94.42
,dash,215.37,172.29,174.02
,dash,13.61,578.56,25.03
,dash,204.27,303.45,110.41
,dash,43.47,186.05,58.66
,dash,0.1,12.31,0.02
,dash,169.52,201.71,130.74
,dash,40.34,154.42,61.38
,dash,9.9,59.34,55.7
,dash,88.64,16.1,119.92
,dash,40.75,330.86,182
,dash,142.56,226.86,286.38
,dash,340.2,195.57,158.58
,dash,93.61,51.65,25.34
,dash,207.91,100.43,195.49
,dash,105.26,42.11,96.52
,dash,1.83,94.39,0.7
,dash,49.43,650.46,346.01
,dash,87.96,136.87,34
,dash,54.95,937.12,262.76
,dash,0.68,24.6,0.24
,dash,39.32,215.7,59.78
,dash,170.47,404.64,245.26
,dash,24.04,62.54,33.16
,dash,31.84,38.97,68.42
,dash,98.69,16.43,94.04
,dash,16.9,88.24,83.5
,dash,33.27,93.71,252.59
,dash,185.38,167.8,36.71
,dash,227.75,96.07,139.91
,dash,139.15,442.48,54.34
,dash,310.39,158.83,98.56
,dash,40.55,13.2,9.04
,dash,90.58,107.23,72.04
,dash,421.73,83.36,69.74
,dash,43.06,411.15,51.88
,dash,88.74,252.69,184.56
,dash,74.92,108.51,43.39
,dash,28.52,114.27,3.39
,dash,39.42,92.91,52.35
,dash,69.68,139.83,164.17
,dash,59.95,651.14,111.13
,dash,115.08,312.14,65.99
,dash,44.09,153.84,86.03
,dash,252.59,217.32,213.23
,dash,73.33,351.16,91.91
,dash,200.94,193.97,235.72
,dash,54.63,543.54,197.01
,dash,40.31,241.4,14.76
,dash,42.53,30.13,154.3
,dash,38.28,179.53,117.32
,dash,81.46,860.34,463.21
,dash,129.64,198.43,122.16
,dash,67.9,114.46,54.53
,dash,63.83,579.87,99.45
,dash,100.98,21.68,155.19
,dash,380.12,78.55,288.35
,dash,70.21,41.05,30.67
,dash,179.81,101.55,106.95
,dash,50.71,14.05,122.47
,dash,5.26,14.06,1.01
,dash,40.21,442.35,213.56
,dash,105.25,78.69,67.46
,dash,248.3,167.04,147.31
,dash,58.34,97.07,20.16
,dash,36.32,59.09,12.08
,dash,13.44,75.06,46.69
,dash,61.47,175.5,31.64
,dash,108.51,31.19,39.27
,dash,34.63,81.23,102.17
,dash,98.3,49.13,68.5
,dash,91.74,117.89,37.23
,dash,120.28,197.28,115.53
,dash,75.01,307.04,33.42
,dash,35.3,147.08,223.91
,dash,17.92,94.84,41.29
,dash,83.64,212.01,26.48
,dash,88.86,134.81,91.7
,dash,57.52,948.19,285.25
,dash,43.99,78.68,45.7
,dash,39.2,96.25,178.76
,dash,60.67,652.83,176.61
,dash,16.94,275.56,61.79
,dash,172.47,371.15,324.63
,dash,418.33,347.7,519.37
,dash,167.25,27.17,53.89
,dash,1.69,8.33,0.55
,dash,34.89,52.87,135
,dash,29.44,169.03,164.26
,dash,111.01,135.57,38.95
,dash,423.07,149.48,103.45
,dash,125.12,276.04,149.07
,dash,243.23,328.71,144.12
,dash,28.31,39.49,35.86
,dash,75.84,112.14,194.46
